label	sample
others	怎么办的疾病是这一个锤子系统装系统消弭投诉，我的19
others	发送，请按一重录，请按2
others	但这婊子上了，是的，妈妈，明天我先要有个电话
others	那谁的，洁净狗
others	你把这个问题办法反映上去，我，那要要到要要到那个杭州的包投诉
others	我他妈说
others	妈的，所以他说就算了
others	对，妈妈的手机
others	但是他高速上能量成高速是，对呀，发张相取现什么什么，你好在家什么东西，材料谢谢，带那个，还款，结果就是为什么不上是在一般步骤上来的话
others	是，我欠电费注册了，别急匆匆那里那个重点公司
others	我欠电费注册了，别急匆匆那里那个重点公司，那家公司是吧，别人也没
others	好的，对我不会弄我操，我女儿回来了，我讲哈，我电话，你们没人接，我非得弄的是搞快点发信息
others	把快点关掉
others	那个红包快点了
others	你，你能不能快点再催呀，他都快点催什么东西了，对你不能那个又推迟了一个月，交一次的十五中街测一次6分就可以吃的
others	你就可以不保证快点嘛，搞得了
others	快点，我的天，你哪位你自己的钱，已经
others	需要，对，对，不，你干，大家人工理赔，快点，你东西看下自己
others	好了，跟你，我只记得哪里让俺哪个位置，ac ac92，一个呀，他走了，你要交鸡西的两人的都快点烂，家里咯，这里快递呀，还李家，你那这个，那个他听得出快，你已经交过了吗就干不就不买了，跟你就在吃了嘞
others	送去这里，你好，对呀，快点，哪里，在家不回来
others	我现在，没有，现在你是说快递也改，新人会
others	提交了呀，快点吧，没办法，你就说
others	快点路那，那边不是有人生气的吗，我说那边不是有人收费的嘛，那个那个那个条子，他说没来说
others	那我就以后怎么治，不行，快点
others	快点送走，快点，你好，那我吃什么
others	他那个，复印件拿过来，我要去盖3个，快点900
others	你好，密码前期快点
others	你是说，那，借款，快点，不，他几天
others	就代理亏掉，有没有没必要，什么是ip变快点
others	这个包括了快点的了，银行控死的，哪去了
others	对的，他还快点
others	费用，文燕，你等我那边，你那不能叫他快点拿走，100，我的是我的
others	会，7000，快点，一个假期，你好
others	快点，妈妈应该找着你俩，这边慢慢的
others	他重点，你好
others	对，快点拿款，可以拜
others	我要是只知道快点来贷款的，那是大概我昨天你打包的，那欠钱，那说的不好好的骗人
others	他是4点重点
others	呀，这要快点给我，那还有什么能这个你个我发不了
others	我们这边在下，快点，我还不不跟你
others	我说，你这个101网，店不是，我记住他们，我们领到校区的话，你住，重点
others	反正快点回来合同，我不去了，马上现在马上觉得好
others	快点，他那跳的
others	对呀，是工作公司，手机在家里，快点，不是
others	可能这个比我给你，看电视，哪里是去年还不快点不
others	行吗，我7点湾来去催了，快点借呗的控件服务电话
others	这不是快点欠费
others	知道了，跟他哥，你来快点去这个，你也弄弄我说附近了，我用的东西呢
others	快点，看看，矛盾的，对，好像是
others	这个跑步的信我钞票也不清楚，可能就是你也不承认，我说的也不开通，需要，反正然后再就账户来，我就低，这就我因为他感觉跟这个弄我买对公交一个到期的，就算现在你，你这个额度数字找不见了，也不贴着你快点去过几，我觉得你不会不来，我真的做第一散步，我到三年不跟人给我主题呀
others	你把钱的快点
others	他们你们估计是这个，他的那个厂谈嘛方便，快点干净的这，你那个吧，应该没有吧，你要我17.5的
others	您好，飞佳佳快点
others	接一下，重点公司
others	快点关掉
others	对不起，那可能，不超过快点，你在20、25元
others	你猪给我滚，我跟你说呀，这个你我说你提供我这个付的房，是不给爱我家重点的
others	你好，我这就花上，你是谁，他是3，我们这里是他们东西998
others	你哪里出去呀
others	你哪里，这地方借呗
others	两个我，什么方法给我，你好那个知道我，我到了你房子，你哪里给我，我一晚吧，我拿了
others	你好，过来，你哪里谢谢，没有一条需要，5000982
others	他认为你谁都快到家嘛，是不是
others	不过你叫什么名字，一直莫名农业，两个互联，我知道了你，等我下员工叫什么名字叫
others	你，你叫什么这个钉钉没有了，是不是
others	你哪里看
others	我给你哪里，你是不是搞大
others	你，你是谁，价值120，一半你也跳舞
others	你是哪里过年控室里的
others	你哪里，对，两条给你一报，31号好的，好的
others	我贵姓供电
others	没有，不要，你哪里不，但是
others	不想，你哪里，什么，对，然后客服，哪个袜子
others	谁说，这个，大家，你的，你叫什么
others	你的鞋面我报给你，谁水表随便你们炒股了吗，你，不是，水滴吧，你是谁家
others	你哪里去了
others	我这个这个你是哪里，你是哪里，我，你给这个事，我是消费样子，主要真解解除，而且退对不对
others	哪里拿这些，你哪里是在公司，你拿这个位置销售安装上去
others	你哪里的终于现代城
others	然后账户，干什么，我跟那个比你哪里去一个屁的
others	对呀，你这好像把那个，贵姓
others	你哪里，手机，怎么说你好，你帮我，你不对不起，说我跟我啥，不是招商是吗，不过去
others	哪个，你哪里找到的，我干了
others	那请您的电费，你是哪里加的经验是吧
others	已经，冻结，今天超不了，就是很奇怪，你哪里，开始了吗，不用，是你拿的，对
others	怎么开启，你好，你听我说，我上班，我，好的
others	天猫果王伟娜，我说我讲，那他这个就是那个彩票公司，还得跟我休息，我说我叫你，你听我说
others	你好，我想问一下，因为我这边他们自助那个缴费，为什么不能开通呀
others	我听明白，我还以为是人工智能的是是那个的是吧，那我问一下他这个电费，他不是每个月月初出单的嘛
others	我问一下，这能不能行
others	你好，你好，我想问一下，可以帮他填的吗
others	我想问一下，吃不到22号楼
others	怎么开启，你好，你听我说，我上班，我，好的
others	我想问一下，我那边，如果交电费的，只是往哪个地方交了
others	我问一下，你这个显示是14元多，我怎么要交的话就不止这个数字呢
others	我想问一下，那个电费，跟那个发来的信息怎么不一样的
others	是人，是人，知道我想问一下，为什么你通知的电费跟支付宝的电费点出来，不一样
others	我说，你还还差多少电费交电费电费怎么交的了，你们这电费怎么等等一下手机上发的等一下单子上开的到底是怎么交的
others	你好，我想问一下，是骗的呀
others	天猫果王伟娜，我说我讲，那他这个就是那个彩票公司，还得跟我休息，我说我叫你，你听我说
others	我想问一下，再不对贵呀
others	我再问一下，你这个哪卡上的就是
others	好问一下，我发给你了
others	对一个手机壳，你问一下，我那跟他说我谁，不起来，送您的肝脏的
others	我不知道问一下，行不行，他这个电话怎么，你这个一次能是吧
others	浆水泉，问一下，当时，不是，那个就是谁的，我真
others	那个提现来叫我们限制报告上去了，但是呢，你，你问一下吧
others	有，我想问一下这个房子的互助是是谁是我爸还是我，是我的
others	问一下吧，今天你家里催发货，那个
others	我想问一下，对，睡觉
others	你最好，我也去问一下吧
others	我的注册已经在他家，对呀，我已经我我，我已经已经那里是出，我也还不广场谁，我是后悔呀，你，你去问一下嘛，那反正这不是现在不是我说了嘛
others	那我想问一下电话的电话就行，我这边我自己去问一下，噻
others	还是走进去了，但他这里也有是我跟他没说，他是这里，我赶紧就问一下的，对，自己都得
others	我去问一下，他刚才不是说你，不好意思，那个刚才发的那句话
others	我去问一下，是丁去哪里呀
others	不是我跟你说，不是我，我借了银行，你问一下，我今晚的问题是有12001200，陪小心了
others	我不想问一下你，你自己去
others	我问一下负责是谁，步骤，负责，对给我发个户主，户主名字发过来
others	我想问一下他那边申请那个还没交交那个水费，才还电费
others	那你帮我问一下了，你们店里公司怎么这么不负责任的
others	听不到他没这种情况呢，我也不知道他怎么回事，你看一下，因为我看一下，你打电话问一下，他，因为写的是四角，那那交不了，知道，这怎么弄，你帮我昨天给丢了，然后交了一块还了以后，你帮我那个
others	我，我想问一下这个地址怎么才行呢，我那个信息
others	我这两天网络，那不再问一下，可以吧
others	都给你一次，不能有2万，马上3，那就这样子的话，那个我问一下，就是在这个物业管理的成员吧
others	我问一下，72房子是谁
others	我没我问一下，我问一下，我拿一下
others	就在程序了，零点，点击进去，问一下奶奶会交给你
others	我再问一下，那这个的话，以前的话是那个黄埔公寓，那个物业的跟我说的，现在什么是是你吗
others	你店里公司里去问一下，这个钱
others	听懂了吗，我没叫你再问一下微信好了吧，好吧
others	我想问一下，我想把这个扣款的
others	你就问一下
others	我问一下，是一幢的，是一串的吗
others	你是工程公司的，我这我这，我想问一下，这个农村的往往是可悲跟公正的比较多
others	不是自己找的吗，我说我想问一下，农村的房子，自己照的网址可不可以，购物你们那边可不会公正
others	稍等给你爹不是施工的名字，这边有可能不能认证，你稍等一下，不是最后就这个邮件，又没有
others	你好，没再见，你，我想问一下，提前那个加入退款你，你标注措施的
others	他，请问一下吧，好的
others	我想问一下，一加一等多少
others	那，那我先我先问一下，我怎么钱了，欠你们
others	是，这个26号计划时间，行违约金的
others	逾期大米过来的呢
others	好，不密快递逾期洗液
others	对，贷款逾期
others	我就想退了，您寄的什么违约金
others	忘记还不上，不要给你讲
others	有逾期，要不好像
others	dj也逾期病
others	叫逾期呀
others	你不是违约上的
others	因为因为卡里我违约290的90元，因为你这就是293元，相差10元钱扣不够，是不是了
others	电费欠费，点击，这个违约
others	逾期的这一惊忙交交交交申请我给我打特别
others	你好，谢谢，他们不仅违约
others	狼车子支付宝逾期就好了
others	你看可靠，哪个账单呢，刚跑了是不是我的，一直不干了，我过来了，我这没有耶，我怎么感觉到底有没那一点5单位的这门是不是我一个封存，还是逾期七个不懂的，总共是做了，那我看那里我周六这个货
others	你好，这也一逾期了
others	我先卸货的一些违约
others	你钱打骚扰电话问题没看见
others	不是这个是是不是他这个那个不是我的，他那里的，凡是不是我的，不是我的账户，就把手机的那家，不是这个是是不是他这个那个不是我的，他那里的，凡是不是我的，不是我的账户，就把手机的那家，他肯定写错了我，比如说5折，不是这个是是不是他这个那个不是我的，他那里的，凡是不是我的，不是我的账户，就把手机的那家，他肯定写错了我，比如说5折，他找你，他自己家，有个地址错的呢，不是我，我，是勇敢的，他每个月都发几个发过来，不是我不在家，为什么能你只要车二十四我我在上课32
others	你说，这在外地，我就明天
others	对，对，王，你先上来再说到今年，他确实是在外地的，但是进去之后，他就单纯的是住在他家的
others	我想发起了另外2g了，你那个，还没有，你要不要去那个拆掉那个申请器，老领导要上上期方便放心方便点，又还是进，要要用李晶还算个走
others	你电视还没空
others	不知道，但是我和你方便
others	睡觉，对，如果
others	余额，差不多，我能不能你，密码办流量，他不是哥，谁方便，一个月
others	是你好，你好，睡觉，挂什么
others	应该不用开会
others	你好，我叫丁市供电公司，在高墙举证分期顺利进行，一期套的房子建设已经政策车百17.63元，请您这边及时在不方便对
others	即便拿着睡觉的
others	好像我都没没没没睡觉，合肥，明天
others	我不想再方便
others	不需要你，我睡觉回来，不要跟登，还说ak4，你拿到c电话
others	你好，好的，我，那我我没时间就交过的呀
others	回来，睡觉
others	那在睡觉吗
others	阿里这个，他做饭不是
others	你说今天好像是初十开会呀，393，明天我，答一收费呀，我们下
others	我忙好，忙好我进去解开
others	我没去睡觉吧
others	我叫我老婆睡觉，他可能
others	说，现在的吗，就是没，那个表，你还不是你什么睡觉
others	我知道的电影，可以在补吗，你好，好好好好好好再减肥
others	那边，我已经不做了，很方便
others	你好，睡觉，股票
others	睡觉了，我给邮给我，当那个，我家掉了，100
others	你到家，我没钱买其他的，啥在忙
others	对，能就是我姐，我不跟你说一会，就不给你再说一次
others	睡觉炼金
others	你是李丽，门店里面不方便了
others	我跟我说他没空
others	200多，我不跟你说
others	电影，联通在几点钟
others	我们到后天了，叫没时间
others	保修价格，不是我还没处理，他的电影都是存了，连不去，把这订单别的时候
others	对，我那个去，对点又有点再联系上一条好东西
others	他说，那个电影是对对
others	在红线再联系
others	我的电费我看怎么给我做饭了
others	那那个那个电话打过来，我签订了，叫我信用在下，下午下午睡觉
others	我鉴定妈逼不是停用吧，你方便密码给到的4点多少
others	您好，对，那他电费还没睡觉
others	对呀，但是你写的是，睡觉
others	花呗，对，2015，你那边，六月不是说没空吧
others	你这借呗一万年，五栋401确定一下，再联系
others	你好，他不跟你说过那个，那个龙马嘛，那个买口才怎么查的，买车还要太低级了吗
others	这个给我做饭
others	没事没事，你来我不跟你说，你那个
others	我听那行那老不听装了，没有任何方便
others	你现在睡觉的人，你我这说
others	你好，老师傅要很忙
others	没有，10月30号是什么时候发现这个问题，是16号，我没空了，之后，猜我在
others	不交在吃饭，等等，那我那可是那我这这他就不调好了
others	你们网上，这个股票，现在睡觉
others	深圳开的，他给我差，是你在吃饭说的
others	爱奇艺，睡觉十三年，小孩
others	北京市名字，拜拜，上来睡觉，一天，那这个钱，好
others	你好，我这边，就是您今年的物业费一样的，之前都没支付，我往您可能太忙了
others	那，毛病没有空
others	是，邓远，是，是是，62电影
others	难怪你一直在忙打里
others	我想问一下，对，睡觉
others	只是现在干活怎么
others	也没再联系
others	耶，他这个弟弟也比结束再来睡觉，几期的嘛，这样子
others	如果手机没办法是，完了，到时间吧，直接给，jj
others	好嘞，好的，那你你你不能跑的你自己，开会是企业，你肯定要看
others	不用不用，写上的那个位置不说，是没办法的，那我们楼下两天了，谢谢，符合我们时间呢，就是在这个池塘的，真的进入那个10月交流的
others	其实是分，好，送过去，睡觉
others	睡觉，现在都要，是的，应该有有，月份
others	没空，每个月的对，订单，公司认证我，39，好
others	我这边，耶，是的，开会，就是说，开，希望
others	你好，对，报名睡觉
others	好以后，没上班时间，账号以后应该的
others	一个，你在吃饭吗
others	认证公司报账，打开掌上方式，大概上班氛围，暂时没空浪费
others	是纯粹是我们背哭了，带着剩下1000个不到的东西，然后方便，是
others	不跟你说了，你在这闹不年轻
others	你没空吗
others	你好，你好，算的，那睡觉吧，对呀，我就是不清楚我睡觉
others	正常合理之间，转账的退款，包括现在的就是地址，新的方向，这两北三街，这个位置还会转账110会形响，特别注意我特别繁忙的提示，在处理新邮件，现在的航海路
others	对，我没收到了，不是不是这两天提醒上班，没空过来住过来两天不上班了，来交换
others	公斤的开会确定不是，他们这个电费，他们不是自己过来拿的嘛，不是每次都是自己来拿的嘛，你输入的嘛
others	你在忙，只要加对对我不是
others	睡觉了吗
others	你在忙，不对吗，在电脑，不是这个
others	我知道了这个信息了，在我这里有了我叫我女儿去加了我，他说你要用我中午中大亚洲，你上午不是打电话过来哭了
others	你几点睡觉
others	我好像我下载，现在给你报，没空330，先给你报个去交
others	我可以肯定，你就说也不6万，这里两个我走了两张，给人力资源，这个保留，你不是说都说这样，就这样，这个数字你方便浪费一个冻结换手说不上好
others	这个事情变了，我不再联系过了，我这
others	睡觉，对，直接等，哟
others	不睡觉了
others	服务，我想，这个才是干掉，对香港的那个，能不能，方便多了
others	你好，做饭，第一个
others	有没有点，那我这个厕所也没
others	对，我给你打他，他电梯里小的呀，我电话打给他什么电视呀
others	是不是，睡觉，哼哼
others	天猫不方便，因为我我我想
others	他说，我们没收到，发出你们换了一个人了，还发出发出，我们没时间，我们每次接到那个手机店里的说，今天他，他就说没收到
others	那个房子太太忙，怎么不租房，主要真的我
others	我跟你说你不方便，什么都没说的，没用的么
others	开会吗，我怕买这个
others	是，你们家开会
others	需要，睡觉，真的，今天有
others	我提交，睡觉，我具体的退款，你说，对
others	再见，预防3个月不是我们支付宝，也是这个是就说浙江省个别人，赵东开会吧
others	电影
others	哪里，您现在吃饭
others	没有没，没时间没有听听清楚，他给我的没有了吧，您说我刚刚我的服务，我离别的车站，那大红圈
others	明天开会是22号，他都看一下
others	错了，我们找厕所了
others	现在有事自己，父母，我在通过一下吧
others	就睡觉了，我不知道谁的电话
others	睡觉前装，对和平的只是为了以后过，你好
others	对，如果不专业
others	是上个月吗，我不是我在听你说欠费欠费怎么会，上个月没交，还是什么的
others	我不是我在听你说欠费欠费怎么会，上个月没交，还是什么的，今天，我妈妈
others	小子是人家，我租给那个中止那个，就是他是人家，人家住在那里的，我也不知道我是中队，什么这众筹是什么，什么公司，他们现在是欠费了，是吧，就是，我不知道，关键是我没住的，我们收回现在就欠费100都可以是吧，180岁是吧
others	你说哪里的我没有租房的，我交什么电费呀
others	楼下什么东西
others	你没听清楚，你太快了，我以为是电脑了，我想先重新呢
others	你，你能不能快点再催呀，他都快点催什么东西了，对你不能那个又推迟了一个月，交一次的十五中街测一次6分就可以吃的
others	什么店
others	家听不清楚，想降低
others	昨昨天还是什么时候
others	不去玩，那是什么东西
others	我没有说什么东西呢
others	我说什么了，我没有打电话给你们
others	就是，是不是这个，这个第二掉交那个电费，是叫什么发山东省什么事
others	不是是什么什么时期
others	那我那，那我我这块给他听听不清，那那那叫他带给了你拿，我就我来嘛
others	工作呢，你都没几个人，我姐听不到，在这里已经扣了
others	洛高速，我跟你说，对对对对，这毕竟不是什么，这边你说做规划
others	你说什么，鞋，从302旗舰店
others	是什么时候，什么时候能能确定下来，在家申请，30
others	可是什么你
others	我跟你说，我要下个月19号交的，500元信息，为什么是逼着我就不明白
others	别说这个，我一般是什么时候转电梯吗
others	路老师有病，你为什么情况8点10几元，还有jc11催什么呀，电话打过来
others	我说一遍说什么呀你，你说在新风小区那个房子签电费了，他们会交的他，我们租出去的
others	假的，这个怎么，对，再说一遍，那你愿意处理
others	在老妈这样的好吧，谢谢，对，我，我会不跟你外胜利是什么生意
others	我姓郭，qq号，我的过去，赶快去交什么费
others	对，什么事，什么，我这几次垃圾
others	但是他高速上能量成高速是，对呀，发张相取现什么什么，你好在家什么东西，材料谢谢，带那个，还款，结果就是为什么不上是在一般步骤上来的话
others	今天是今天是5，你好你好我明天我没听清去转转账转出，转了你们家的，在你家的，叫他扣好了哈
others	什么店
others	对对对是，还没所以你可以有可以和家庭没有别的，不能发短信是在那边那我问你，什么事你不说好吃不不能弄套房之后没有放
others	你，说了你要你在，他说什么用谁呀
others	不是我刚才说，我吓唬你，第一个电话打过来的时候，我想到了这个事情，后来交，只要进去，他说什么缴费交进去交不进去嘛
others	这个是什么，怎么有交的
others	我知道你是什么时候看的
others	对，能就是我姐，我不跟你说一会，就不给你再说一次
others	那个百世谢谢谢，那听，听得见
others	那个，没事，不要，不需要吧，干啥
others	真不郑州，公交公司公交公司个什么东西了，我也不知道的
others	是互助是什么名字
others	你你你是什么时间
others	支付宝，重复一下，那个，你看有一个接的，他可能是分期不能分期分批嘛
others	那你以后就没有什么扣款成功，是什么
others	怎么去掉节假，七这个是什么软件碟片
others	就是我那个我们这个牌子，门干啥
others	我没听清说，你是那，那也填进去了
others	我的什么什么东西也缴费
others	你说地是什么，我说电费不，我们不是在交嘛
others	你是猪掉的你，你那个，对对对，那比那边的地址，我这个电话，你不要打我这个电话了，不要发我这个短信嘛，如果你们欠费，你们就罚，因为他们那边，你，你说什么太合
others	支付宝，是什么逼这么远
others	什么事，68，我我前50家去了
others	我又我是我是做了筹划99到你你你这房子是什么名字
others	您，在不，你个人送什么事来说，在线那个
others	名字，不可以，那个车品特别是干嘛用的，放假的后面，不明白
others	听下分是什么用的
others	什么事，放家里
others	最好的办法来了再说一下，那个，对对
others	我在什么东西交
others	什么鸡
others	没有，10月30号是什么时候发现这个问题，是16号，我没空了，之后，猜我在
others	今天就是家里这会豆干，刚才还是什么的，因为这种骗人的
others	什么东西签字
others	我想叫什么事
others	你说，你说是什么动，知道
others	我开通过，你买东西，买什么东西
others	对呀，你知道说什么我
others	那你是什么点c，共第二个电费
others	你是说，对呀，我这个发了，我错了，对的你声音透露，谢谢，一共8个，不会弄，没事我，我听不懂什么意思
others	您在仓库，他会解绑上了，你干啥吧
others	你，你是房是什么
others	你好六三干起来，干啥，好像是，对这个硬件百分之再去恢复
others	什么事，单位，不要，2月二
others	呀，小姑娘，你不要重复钱
others	把空间是什么
others	是，你哪个，干什么不好，不懂，他是咱路靠近里面，可能去，接到母亲真假
others	再见，你们两个人下来的，白云南粤执照，他这个因为他那个99是什么
others	你什么事了，你给我甜甜的清楚一点的
others	最低离哇，电费、电费不条件是什么
others	对，我知道，这样，我是不是会把你弄丢什么意思，是，还有在外边
others	裤子是什么名字，你知道吗
others	对，对对，我交易是什么，什么奇怪，包括在昨天、今天中午一样的一个标志，仍旧在不断的
others	什么屁，不是什么逼
others	干啥都打
others	听不到他没这种情况呢，我也不知道他怎么回事，你看一下，因为我看一下，你打电话问一下，他，因为写的是四角，那那交不了，知道，这怎么弄，你帮我昨天给丢了，然后交了一块还了以后，你帮我那个
others	那我打开过了，什么东西，我们di cb
others	他说什么话，我说我的那个小学
others	你好，我那个上次付的这个29块，怎么有什么意思，我上次有200多万不付掉的这个29块，对
others	大概有几个，你说，好不明白了，zf，手机，那这个对吗那那就那个点离期了
others	耶诶，已经打个电话一下，哇，2400，但是放在他是不是什么翻了一万倍
others	你说什么，你是在，我这他也是在这里
others	对，出去玩了，有没有，说什么，你现在我的
others	行不行，那该门，你好，谢谢，这是什么问题，不是你
others	你是那，那9606就就等着卖发一个，你一会，你在干什么呢，逛街
others	那就是，不是就那个电费谁去，去交了就那那个去吃饭是什么，我交不进去了
others	然后账户，干什么，我跟那个比你哪里去一个屁的
others	小没声音，什么事都想浪费12，好的，其实在医院的时候，也得酒店话
others	你这么给我说，我给你说话，你又听不见我用微信，就一直加不进去，他为什么要点卡上交要卡，又不在身边
others	我我我告诉你我我我，我是汤姆你，你那个价格小，这每每个月都给我发短短信干什么我，是投入的
others	对公司你不是什么地方，什么
others	你看一下有没有听清
others	三，什么意思，什么时候再等你
others	不要，我那边不是说让他把电话叫嘛，还没拉吗
others	欢迎致电中国移动，欢迎致电中国移动，请直播分机号语音呼叫，请拨7人工服务，请拨一谢谢，欢迎致电中国移动、杭州分公司，请直拨分机号
others	你知道我的什么地方呀，怎么让打电话
others	欢迎致电中国移动、杭州分公司，请直播分机号语音呼叫，请拨7人工服务，请拨一谢谢，欢迎致电中国移动、杭州分公司，请直播分机号语音呼叫请拨7人工服务，请拨一谢谢欢迎致电中国移动杭州分公司，请直播分机号语音呼叫，请拨7人工服务，请拨一谢谢
others	外面，我们这有记录101号码，多少，好像周一张燕，整个证件签收的，那你电话打印，我也没用，他是住在要户头上扣总额扣钱的
others	这热线
others	是吧，官网给我封口，电话，我哪怕52
others	借记第一次是叫，对对对对对你，现在在这个热线配置是是是几缕留给搞好了了
others	他没有显示出来，我讲不进去这个号码里面我，我打进去，他没有显示出了多少钱吗
others	你，你打给谁
others	哪里公交公司、汽车，打电话催呀，这些电话在哪里呀，我们开我们
others	银行进行缴费，我知道我这个号码是多少，我不知道的，我就是乾隆大厦，1114就可以吗
others	他上个月月底产生的，我知道就是我，你现在呢，发了个短信给我，我手机上面收到的就是这个月，要我交多少钱，但是呢，你这个表我们没看见，就是我有点有一点就是说电费邮件，用的多了了，我想看一下表上面跟我那个对不对的牢
others	行吗，我7点湾来去催了，快点借呗的控件服务电话
others	我你这个电话号码多少，他这个号码不出来，叫叫钱对号码
others	上次你们店，你们公司不是有人联系过了吗，我，我给电话给他过来
others	热线，您在中，请问
others	你们电话不是必，改过了吗
others	我这边的下面主人，你你欠费的钱也多，这个是公司的号，你们以后不要打电话，好不好
others	这个电池是那个嘛，你是人工电话了
others	你到时候周一联系我公司的那个电话
others	最好是可以，他说的，我说我最后出去也跟他们讲的，我说你要催你们公司，我说拉的电话我也没有的
others	这，那你说没买，号码是多少
others	你们电话应该前面已经有空的
others	对呀，你昨天也是这个供电局电话，你是你们电话打过来，我再讲了，我早就不送了电话叫叫他给我取消，他说好的给我取消借呗都没有打电话来了，怎么回事你们是统一的吗
others	没事，你们电话打进来
others	你说那个刘邦有这个手机上是单元，602，这个手机，电梯多少
others	小子是人家，我租给那个中止那个，就是他是人家，人家住在那里的，我也不知道我是中队，什么这众筹是什么，什么公司，他们现在是欠费了，是吧，就是，我不知道，关键是我没住的，我们收回现在就欠费100都可以是吧，180岁是吧
others	还有什么办法呢，你这是就是人工语音吗，还是你自己本人说我是这样，说我那房子呢，是我秦风占用的，是这样，他是个赌徒，我在小孩子又没钱，还是怎么办呢，我又把他的电费还了，他又在用我的房子电费又不交，那你这边公司里有什么办法呢
others	也是民同单位的吗
others	你在叫，对对，然后去哪，你的公司单呐，我不会谢谢
others	我这个单位，你老爸吧
others	你叫他公司叫他下午过来拿一下，那就第四个专业人
others	你好，我叫丁市供电公司，在高墙举证分期顺利进行，一期套的房子建设已经政策车百17.63元，请您这边及时在不方便对
others	六单位是吧
others	那那哪里公司哪有
others	你就喝到单位，在这些工作
others	哪个电视呀
others	哪个电话，是不
others	这个，那一个，你给他带一拿在你们单位的对
others	你是哪个哪个还是
others	你飞去飞工地那个单位的事，七年年几十块，你们花了，忘了单位没带出去了你
others	也行，哪，411，分期公司的
others	两两70，你需要签一些，是是那个公司叫交的吗
others	我，那个企业
others	什么，哪个哪一个电话费呀
others	我说，你说是哪个电费，欠费了
others	我现在是50，是需要，24楼，你是哪个宫
others	欢迎致电中国移动，欢迎致电中国移动，请直播分机号语音呼叫，请拨7人工服务，请拨一谢谢，欢迎致电中国移动、杭州分公司，请直拨分机号
others	单位了嘛
others	什么解除公司，我们不显示公司没有在家
others	我用，对，单位，内容同意申请的衣服
others	哪里公交公司、汽车，打电话催呀，这些电话在哪里呀，我们开我们
others	哪，这个保险公司
others	哪一个房子，哪个店票，我要好确定掉了，你说哪一个电表
others	哪个店票是说信息被其，我说是，一种快乐，最初什么，我知道正常的，那什么是哪个票，然后电梯哪个电表欠费贴在哪个电表
others	哪个哪个哪个电梯来讲
others	也行，你有钱点点击这辆车mm多年生的手机，也是你家库里，哪个电梯
others	你这个没有，好，就是我那个超单位吗
others	什么事，单位，不要，2月二
others	不是我说的哪个哪个电话
others	工地服不是你单位，等一下
others	你原来单位在那块，我去
others	那下吧，以后，那是保单位
others	花园，你是哪个城市，杭州市吗
others	东台，对，对，余额都很多，单位
others	昨天你们这个公司名义到我家里来过的
others	叫什么公司的，他们创业的，没事
others	他们是往往那什么，什么公司了
others	超级大街我，我单位有个屁
others	时间隔太近，你自己大概做到这个位置，就是你就点不到我爸爸分部，这里嘛，然后上面多一点补慢慢的，行吧，我就是不做婆婆，我需要什么，下个平台嘛，我懂
others	哪里去了，我说，到你们银行卡里去，还是到你们公司说营业部卷
others	你看可靠，哪个账单呢，刚跑了是不是我的，一直不干了，我过来了，我这没有耶，我怎么感觉到底有没那一点5单位的这门是不是我一个封存，还是逾期七个不懂的，总共是做了，那我看那里我周六这个货
others	哪个电视呀
others	一定是棕色的，哪里是租赁公司租去的，不是我的话，反正都是我，但是他们租期的咨询有有租赁公司去亲自去处理的
others	杭州余杭，不不有什么公司
others	这什么费，大家都，不要，行，2件公司的
others	欢迎致电中国移动、杭州分公司，请直播分机号语音呼叫，请拨7人工服务，请拨一谢谢，欢迎致电中国移动、杭州分公司，请直播分机号语音呼叫请拨7人工服务，请拨一谢谢欢迎致电中国移动杭州分公司，请直播分机号语音呼叫，请拨7人工服务，请拨一谢谢
others	哪里中介公司小三孩子安全，我问你，你下次还早上旧的
others	哪里拿这些，你哪里是在公司，你拿这个位置销售安装上去
others	我咋知道，那我又没有发过，我也不知道在哪个地方，我都不知道你说的这些地方，因为我电话什么，老是打的是我的是咋一回事
others	你，你是哪个快递的
others	咱们空气那个朋友，那你那这个话上去，包括分管单位一个
others	哪个，怎么拼的那个，拿过来，一个东西，你的电费交了吗，他说我欠费
others	好好，各单位根据责任，我没没没还还可以激活的呀
others	那个单位
others	我去我去，单位要，要等他们去
others	12月，他说是，好，马上挂，我这里是5元钱，我们原来用一下过下个月了，交行
others	你，你能不能快点再催呀，他都快点催什么东西了，对你不能那个又推迟了一个月，交一次的十五中街测一次6分就可以吃的
others	我听明白，我还以为是人工智能的是是那个的是吧，那我问一下他这个电费，他不是每个月月初出单的嘛
others	我跟你说，我要下个月19号交的，500元信息，为什么是逼着我就不明白
others	晚点走
others	打了给我，t crt，我要过两天去登录
others	下个月的电费用了
others	我过两天走了，我，我好像有谁的礼品，也可以转账，等下找，好
others	我说，我们是不是这个这个月月要降下来，是不是上个月我加他了嘛我跟我妈的了，你是不是，审查这时电话催一下呀
others	这个没有，我不知道欠费我过几天是假吧，我这两天不对
others	改天叫他对呀
others	你等一你，二能够晚点
others	不用不用，写上的那个位置不说，是没办法的，那我们楼下两天了，谢谢，符合我们时间呢，就是在这个池塘的，真的进入那个10月交流的
others	下周我
others	对对，就是说，前面都贵，没试用一下就是找别的话，可能将令一个半月左右
others	我反正我家里的下月电表了
